"CODE_ID","DESC_FRE","DESC_ENG","PROV_CODE_ID","PROV_DESC_FRE","PROV_DESC_ENG"
19731,"NORTH VANCOUVER","NORTH VANCOUVER",172,"Colombie-Britannique","British Columbia"
19733,"OAK BAY","OAK BAY",172,"Colombie-Britannique","British Columbia"
19734,"OCEAN FALLS","OCEAN FALLS",172,"Colombie-Britannique","British Columbia"
19735,"OKANAGAN CENTRE","OKANAGAN CENTRE",172,"Colombie-Britannique","British Columbia"
19736,"OKANAGAN FALLS","OKANAGAN FALLS",172,"Colombie-Britannique","British Columbia"
19737,"OKANAGAN MISSION","OKANAGAN MISSION",172,"Colombie-Britannique","British Columbia"
19738,"OLD MASSET","OLD MASSET",172,"Colombie-Britannique","British Columbia"
19740,"OONA RIVER","OONA RIVER",172,"Colombie-Britannique","British Columbia"
19741,"OSOYOOS","OSOYOOS",172,"Colombie-Britannique","British Columbia"
19742,"OYAMA","OYAMA",172,"Colombie-Britannique","British Columbia"
19744,"PARKSVILLE","PARKSVILLE",172,"Colombie-Britannique","British Columbia"
19747,"PEACHLAND","PEACHLAND",172,"Colombie-Britannique","British Columbia"
19749,"PENDER HARBOUR","PENDER HARBOUR",172,"Colombie-Britannique","British Columbia"
19750,"FISHING SHIPS HARBOUR","FISHING SHIPS HARBOUR",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19751,"FISHOT ISLANDS","FISHOT ISLANDS",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19752,"FIVE ISLANDS","FIVE ISLANDS",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19753,"FLAT BAY","FLAT BAY",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19754,"FLAT ISLAND","FLAT ISLAND",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19755,"FLATROCK","FLATROCK",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19756,"FLEUR DE LYS","FLEUR DE LYS",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19757,"FLOWERS COVE","FLOWERS COVE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19758,"FOGO","FOGO",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19759,"FORDS HR, MAKKOVIK BAY","FORDS HR, MAKKOVIK BAY",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19760,"FORDS HR, PAUL ISLAND","FORDS HR, PAUL ISLAND",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19761,"FORRESTERS POINT","FORRESTERS POINT",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19762,"FORTEAU","FORTEAU",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19763,"FORTUNE","FORTUNE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19764,"FORTUNE HARBOUR","FORTUNE HARBOUR",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19765,"FOX COVE (NEAR BURIN)","FOX COVE (NEAR BURIN)",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19766,"FOX COVE (NEAR CARTWRIGHT)","FOX COVE (NEAR CARTWRIGHT)",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19767,"FOX COVE (NEAR L'ANSE AU LOUP)","FOX COVE (NEAR L'ANSE AU LOUP)",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19768,"FOX COVE, FORTUNE BAY","FOX COVE, FORTUNE BAY",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19769,"FOX HARBOUR, P. B. (NEAR DUNVILLE)","FOX HARBOUR, P. B. (NEAR DUNVILLE)",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19770,"FOX ISLAND RIVER","FOX ISLAND RIVER",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19771,"FOX ROOST","FOX ROOST",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19772,"FOXTRAP","FOXTRAP",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19773,"FRANCIS HARBOUR","FRANCIS HARBOUR",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19774,"FRANCIS HARBOUR BIGHT","FRANCIS HARBOUR BIGHT",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19775,"FRANCOIS","FRANCOIS",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19776,"FREDERICKTON","FREDERICKTON",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19777,"FRENCH ISLAND","FRENCH ISLAND",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19778,"FRENCHMAN'S COVE, BAY OF ISLANDS","FRENCHMAN'S COVE, BAY OF ISLANDS",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19779,"FRENCHMAN'S COVE, FORTUNE BAY","FRENCHMAN'S COVE, FORTUNE BAY",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19780,"FRENCHMAN'S ISLAND","FRENCHMAN'S ISLAND",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19781,"FRENCH'S COVE","FRENCH'S COVE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19782,"FRESHWATER, CONCEPTION BAY","FRESHWATER, CONCEPTION BAY",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19783,"FRESHWATER, PLACENTIA BAY","FRESHWATER, PLACENTIA BAY",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19784,"FRYS COVE","FRYS COVE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19785,"FURBYS COVE","FURBYS COVE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19786,"GAMBO","GAMBO",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19788,"GANG ISLAND","GANG ISLAND",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19789,"GARDEN COVE","GARDEN COVE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19790,"GARNISH","GARNISH",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19791,"GASKIERS","GASKIERS",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19792,"GAULTOIS","GAULTOIS",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19793,"GEORGE'S BROOK","GEORGE'S BROOK",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19794,"GEORGES COVE","GEORGES COVE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19796,"GEORGE'S POINT","GEORGE'S POINT",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19797,"GILESPORT","GILESPORT",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19798,"GILLAMS","GILLAMS",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19799,"GIN COVE","GIN COVE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19800,"GLOVER'S HARBOUR","GLOVER'S HARBOUR",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19801,"GLOVERTOWN","GLOVERTOWN",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19802,"GOOSE COVE (NEAR ST. ANTHONY)","GOOSE COVE (NEAR ST. ANTHONY)",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19803,"GOOSE COVE, TRINITY BAY","GOOSE COVE, TRINITY BAY",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19804,"GOOSEBERRY COVE","GOOSEBERRY COVE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19805,"GRADY","GRADY",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19806,"GRAND BANK","GRAND BANK",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19807,"GRAND BAY","GRAND BAY",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19808,"GRAND BEACH","GRAND BEACH",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19809,"GRAND BRUIT","GRAND BRUIT",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19811,"GRAND JERSEY","GRAND JERSEY",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19812,"GRAND JOHN","GRAND JOHN",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19813,"GRAND LA PIERRE","GRAND LA PIERRE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19814,"GRATES COVE","GRATES COVE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19815,"GREAT BREHAT","GREAT BREHAT",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19816,"GREAT HARBOUR DEEP","GREAT HARBOUR DEEP",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19817,"GREAT JARVIS","GREAT JARVIS",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19818,"GREAT PARADISE","GREAT PARADISE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19819,"GREAT ST. JOSEPH'S","GREAT ST. JOSEPH'S",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19820,"GREEN COVE","GREEN COVE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19821,"GREEN ISLAND BROOK","GREEN ISLAND BROOK",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19822,"GREEN ISLAND COVE","GREEN ISLAND COVE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19823,"GREEN ISLAND, BAY OF ISLANDS","GREEN ISLAND, BAY OF ISLANDS",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19824,"GREEN ISLAND, LABRADOR","GREEN ISLAND, LABRADOR",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19825,"GREEN POINT","GREEN POINT",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19826,"GREENS HARBOUR","GREENS HARBOUR",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19827,"GREENSPOND","GREENSPOND",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19828,"GRENFELL SOUND","GRENFELL SOUND",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19829,"GREY ISLANDS","GREY ISLANDS",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19830,"GREY RIVER","GREY RIVER",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19831,"GRIQUET","GRIQUET",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19832,"GROLE","GROLE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19833,"GULL ISLAND","GULL ISLAND",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19834,"GUNNERS COVE","GUNNERS COVE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19835,"HALFWAY POINT","HALFWAY POINT",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19836,"HAMPDEN","HAMPDEN",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19837,"HANT'S HARBOUR","HANT'S HARBOUR",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19838,"HAPPY ADVENTURE","HAPPY ADVENTURE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19839,"HAPPY VALLEY-GOOSE BAY","HAPPY VALLEY-GOOSE BAY",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19840,"HARBOUR BRETON","HARBOUR BRETON",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19841,"HARBOUR BUFFETT","HARBOUR BUFFETT",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19842,"HARBOUR GRACE","HARBOUR GRACE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19843,"HARBOUR LE COU","HARBOUR LE COU",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19844,"HARBOUR MAIN","HARBOUR MAIN",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19845,"HARBOUR MILLE","HARBOUR MILLE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19846,"HARBOUR ROUND","HARBOUR ROUND",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19847,"HARCOURT","HARCOURT",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19848,"HARE BAY","HARE BAY",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
19849,"BLACK RIVER BRIDGE","BLACK RIVER BRIDGE",176,"Nouveau-Brunswick","New Brunswick"
19850,"BLACK'S HARBOUR","BLACK'S HARBOUR",176,"Nouveau-Brunswick","New Brunswick"
19851,"BLACKVILLE","BLACKVILLE",176,"Nouveau-Brunswick","New Brunswick"
19852,"BLANCHARD SETTLEMENT","BLANCHARD SETTLEMENT",176,"Nouveau-Brunswick","New Brunswick"
19853,"BLISS ISLAND","BLISS ISLAND",176,"Nouveau-Brunswick","New Brunswick"
19854,"BLOOMFIELD","BLOOMFIELD",176,"Nouveau-Brunswick","New Brunswick"
19855,"BLOOMFIELD RIDGE","BLOOMFIELD RIDGE",176,"Nouveau-Brunswick","New Brunswick"
19856,"BOCABEC","BOCABEC",176,"Nouveau-Brunswick","New Brunswick"
19857,"BOIS BLANC","BOIS BLANC",176,"Nouveau-Brunswick","New Brunswick"
19858,"BOTSFORD","BOTSFORD",176,"Nouveau-Brunswick","New Brunswick"
19859,"BOUCTOUCHE","BOUCTOUCHE",176,"Nouveau-Brunswick","New Brunswick"
19860,"BOUCTOUCHE BAY","BOUCTOUCHE BAY",176,"Nouveau-Brunswick","New Brunswick"
19861,"BOUCTOUCHE RIVER","BOUCTOUCHE RIVER",176,"Nouveau-Brunswick","New Brunswick"
19862,"BOUDREAU VILLAGE","BOUDREAU VILLAGE",176,"Nouveau-Brunswick","New Brunswick"
19863,"BOURGEOIS MILLS","BOURGEOIS MILLS",176,"Nouveau-Brunswick","New Brunswick"
19866,"BRANSFIELD","BRANSFIELD",176,"Nouveau-Brunswick","New Brunswick"
19867,"BRANTVILLE","BRANTVILLE",176,"Nouveau-Brunswick","New Brunswick"
19868,"BREAU VILLAGE","BREAU VILLAGE",176,"Nouveau-Brunswick","New Brunswick"
19869,"BRIDGEDALE","BRIDGEDALE",176,"Nouveau-Brunswick","New Brunswick"
19870,"BROWN'S FLATS","BROWN'S FLATS",176,"Nouveau-Brunswick","New Brunswick"
19871,"BROWNS YARD","BROWNS YARD",176,"Nouveau-Brunswick","New Brunswick"
19872,"BRYENTON","BRYENTON",176,"Nouveau-Brunswick","New Brunswick"
19873,"BULGARIA (KENT)","BULGARIA (KENT)",176,"Nouveau-Brunswick","New Brunswick"
19874,"BULGARIA (NORTHUMBERLAND)","BULGARIA (NORTHUMBERLAND)",176,"Nouveau-Brunswick","New Brunswick"
19875,"BURNT CHURCH","BURNT CHURCH",176,"Nouveau-Brunswick","New Brunswick"
19876,"BURTON","BURTON",176,"Nouveau-Brunswick","New Brunswick"
19877,"BUSHVILLE","BUSHVILLE",176,"Nouveau-Brunswick","New Brunswick"
19878,"CAIN POINT (GLOUCESTER)","CAIN POINT (GLOUCESTER)",176,"Nouveau-Brunswick","New Brunswick"
19879,"CAIN POINT (NORTHUMBERLAND)","CAIN POINT (NORTHUMBERLAND)",176,"Nouveau-Brunswick","New Brunswick"
19880,"CAISSIE VILLAGE","CAISSIE VILLAGE",176,"Nouveau-Brunswick","New Brunswick"
19881,"CAISSIE'S CAPE","CAISSIE'S CAPE",176,"Nouveau-Brunswick","New Brunswick"
19882,"CALLANDAR'S BEACH","CALLANDAR'S BEACH",176,"Nouveau-Brunswick","New Brunswick"
19883,"CAMBRIDGE","CAMBRIDGE",176,"Nouveau-Brunswick","New Brunswick"
19884,"CAMEROUN BRIDGE","CAMEROUN BRIDGE",176,"Nouveau-Brunswick","New Brunswick"
19885,"CAMPBELL RIVER","CAMPBELL RIVER",176,"Nouveau-Brunswick","New Brunswick"
19886,"CAMPBELLTON","CAMPBELLTON",176,"Nouveau-Brunswick","New Brunswick"
19887,"CAMPOBELLO ISLAND","CAMPOBELLO ISLAND",176,"Nouveau-Brunswick","New Brunswick"
19888,"CANOBIE","CANOBIE",176,"Nouveau-Brunswick","New Brunswick"
19889,"CAP BATEAU","CAP BATEAU",176,"Nouveau-Brunswick","New Brunswick"
19890,"CAP LUMIERE","CAP LUMIERE",176,"Nouveau-Brunswick","New Brunswick"
19891,"CAP PELE","CAP PELE",176,"Nouveau-Brunswick","New Brunswick"
19892,"CAP ST. LOUIS","CAP ST. LOUIS",176,"Nouveau-Brunswick","New Brunswick"
19893,"CAPE BIMET","CAPE BIMET",176,"Nouveau-Brunswick","New Brunswick"
19894,"CAPE ENRAGE","CAPE ENRAGE",176,"Nouveau-Brunswick","New Brunswick"
19895,"CAPE SPENCER","CAPE SPENCER",176,"Nouveau-Brunswick","New Brunswick"
19896,"CAPE TORMENTINE","CAPE TORMENTINE",176,"Nouveau-Brunswick","New Brunswick"
19897,"CARAQUET","CARAQUET",176,"Nouveau-Brunswick","New Brunswick"
19898,"CARAQUET BAY","CARAQUET BAY",176,"Nouveau-Brunswick","New Brunswick"
19899,"CARRON POINT","CARRON POINT",176,"Nouveau-Brunswick","New Brunswick"
19900,"CARTER'S POINT","CARTER'S POINT",176,"Nouveau-Brunswick","New Brunswick"
19901,"CASSILIS","CASSILIS",176,"Nouveau-Brunswick","New Brunswick"
19902,"CASTALIA","CASTALIA",176,"Nouveau-Brunswick","New Brunswick"
19903,"CENTRAL GREENWICH","CENTRAL GREENWICH",176,"Nouveau-Brunswick","New Brunswick"
19904,"CENTRAL NORTON","CENTRAL NORTON",176,"Nouveau-Brunswick","New Brunswick"
19905,"CENTRE NAPAN","CENTRE NAPAN",176,"Nouveau-Brunswick","New Brunswick"
19906,"CENTRE ST. SIMON","CENTRE ST. SIMON",176,"Nouveau-Brunswick","New Brunswick"
19907,"CHAMCOOK","CHAMCOOK",176,"Nouveau-Brunswick","New Brunswick"
19908,"CHANCE HARBOUR","CHANCE HARBOUR",176,"Nouveau-Brunswick","New Brunswick"
19909,"CHARLO","CHARLO",176,"Nouveau-Brunswick","New Brunswick"
19910,"CHARLO RIVER","CHARLO RIVER",176,"Nouveau-Brunswick","New Brunswick"
19911,"CHATHAM","CHATHAM",176,"Nouveau-Brunswick","New Brunswick"
19912,"CHATHAM HEAD","CHATHAM HEAD",176,"Nouveau-Brunswick","New Brunswick"
19913,"CHELMSFORD","CHELMSFORD",176,"Nouveau-Brunswick","New Brunswick"
19914,"CHERRY HILL","CHERRY HILL",176,"Nouveau-Brunswick","New Brunswick"
19915,"CHIASSON","CHIASSON",176,"Nouveau-Brunswick","New Brunswick"
19916,"CHIASSON OFFICE","CHIASSON OFFICE",176,"Nouveau-Brunswick","New Brunswick"
19917,"CHIPMAN","CHIPMAN",176,"Nouveau-Brunswick","New Brunswick"
19918,"CHOCOLATE COVE","CHOCOLATE COVE",176,"Nouveau-Brunswick","New Brunswick"
19920,"CLAIRE FONTAINE","CLAIRE FONTAINE",176,"Nouveau-Brunswick","New Brunswick"
19921,"CLIFTON","CLIFTON",176,"Nouveau-Brunswick","New Brunswick"
19923,"COAL CREEK","COAL CREEK",176,"Nouveau-Brunswick","New Brunswick"
19924,"COCAGNE","COCAGNE",176,"Nouveau-Brunswick","New Brunswick"
19925,"COCAGNE BAR","COCAGNE BAR",176,"Nouveau-Brunswick","New Brunswick"
19926,"COCAGNE BRIDGE","COCAGNE BRIDGE",176,"Nouveau-Brunswick","New Brunswick"
19927,"COCAGNE CAPE","COCAGNE CAPE",176,"Nouveau-Brunswick","New Brunswick"
19928,"COCAGNE RIVER","COCAGNE RIVER",176,"Nouveau-Brunswick","New Brunswick"
19929,"CODYS","CODYS",176,"Nouveau-Brunswick","New Brunswick"
19930,"COLES ISLAND","COLES ISLAND",176,"Nouveau-Brunswick","New Brunswick"
19931,"COMEAU POINT","COMEAU POINT",176,"Nouveau-Brunswick","New Brunswick"
19932,"CORMIER VILLAGE","CORMIER VILLAGE",176,"Nouveau-Brunswick","New Brunswick"
19933,"CORMIERVILLE","CORMIERVILLE",176,"Nouveau-Brunswick","New Brunswick"
19934,"COTE POIRIER","COTE POIRIER",176,"Nouveau-Brunswick","New Brunswick"
19935,"COTE STE. ANNE/CHOCKPISH","COTE STE. ANNE/CHOCKPISH",176,"Nouveau-Brunswick","New Brunswick"
19936,"COTEAU ROAD","COTEAU ROAD",176,"Nouveau-Brunswick","New Brunswick"
19937,"COVE DELL","COVE DELL",176,"Nouveau-Brunswick","New Brunswick"
19938,"COX'S POINT","COX'S POINT",176,"Nouveau-Brunswick","New Brunswick"
19939,"COY TOWN","COY TOWN",176,"Nouveau-Brunswick","New Brunswick"
19940,"CREEK RIVER","CREEK RIVER",176,"Nouveau-Brunswick","New Brunswick"
19941,"CROW HARBOUR","CROW HARBOUR",176,"Nouveau-Brunswick","New Brunswick"
19942,"CULLIGAN","CULLIGAN",176,"Nouveau-Brunswick","New Brunswick"
19943,"CUMBERLAND BAY","CUMBERLAND BAY",176,"Nouveau-Brunswick","New Brunswick"
19944,"CUMMING COVE","CUMMING COVE",176,"Nouveau-Brunswick","New Brunswick"
19945,"DALHOUSIE","DALHOUSIE",176,"Nouveau-Brunswick","New Brunswick"
19946,"DALHOUSIE JUNCTION","DALHOUSIE JUNCTION",176,"Nouveau-Brunswick","New Brunswick"
19947,"DARK HARBOUR","DARK HARBOUR",176,"Nouveau-Brunswick","New Brunswick"
19948,"DARLINGTON","DARLINGTON",176,"Nouveau-Brunswick","New Brunswick"
19949,"DEADMAN'S HARBOUR","DEADMAN'S HARBOUR",176,"Nouveau-Brunswick","New Brunswick"
19950,"DEER ISLAND","DEER ISLAND",176,"Nouveau-Brunswick","New Brunswick"
19951,"DERBY","DERBY",176,"Nouveau-Brunswick","New Brunswick"
19952,"DERBY JUNCTION","DERBY JUNCTION",176,"Nouveau-Brunswick","New Brunswick"
19953,"DIEPPE","DIEPPE",176,"Nouveau-Brunswick","New Brunswick"
19954,"DIGDEGUASH","DIGDEGUASH",176,"Nouveau-Brunswick","New Brunswick"
19955,"DIPPER HARBOUR","DIPPER HARBOUR",176,"Nouveau-Brunswick","New Brunswick"
19956,"DIXON POINT","DIXON POINT",176,"Nouveau-Brunswick","New Brunswick"
19957,"DOAKTOWN","DOAKTOWN",176,"Nouveau-Brunswick","New Brunswick"
19958,"DORCHESTER","DORCHESTER",176,"Nouveau-Brunswick","New Brunswick"
19959,"DOUGLAS","DOUGLAS",176,"Nouveau-Brunswick","New Brunswick"
19960,"DOUGLAS HARBOUR","DOUGLAS HARBOUR",176,"Nouveau-Brunswick","New Brunswick"
19961,"DOUGLASTOWN","DOUGLASTOWN",176,"Nouveau-Brunswick","New Brunswick"
19963,"DOYLES BROOK","DOYLES BROOK",176,"Nouveau-Brunswick","New Brunswick"
19964,"DRURY COVE","DRURY COVE",176,"Nouveau-Brunswick","New Brunswick"
19965,"DUGAS","DUGAS",176,"Nouveau-Brunswick","New Brunswick"
19966,"DUGUAYS POINT","DUGUAYS POINT",176,"Nouveau-Brunswick","New Brunswick"
19967,"DUPUIS CORNER","DUPUIS CORNER",176,"Nouveau-Brunswick","New Brunswick"
